"delivery_id","origin_location","destination_location","region","created_at","actual_delivery_time","on_time_delivery","customer_rating","condition_text","fixed_costs","maintenance","different","area","delivery_time","data_create_date"
"VCV00011498/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-04 20:08:00","2015-02-04 20:49:00",True,5,"Partly cloudy",7512,1291,6221,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011513/082021","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","Pondichery","2015-02-09 20:35:00","2015-02-09 21:27:00",True,2,"Sunny",7460,534,6926,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011555/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-12 21:02:00","2015-02-12 21:41:00",True,5,"Sunny",10503,1271,9231,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026423","Naickenpalayam, Coimbatore, Tamil Nadu","Mookandapalli, Krishnagiri, Tamil Nadu","Tamil Nadu","2015-02-06 19:28:00","2015-02-06 20:40:00",True,5,"Sunny",11973,1679,10294,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010403/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-03 20:50:00","2015-02-03 21:19:00",True,3,"Sunny",7619,732,6887,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009362/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-17 20:25:00","2015-02-17 21:13:00",True,4,"Partly cloudy",7680,843,6837,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011934/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-29 19:56:00","2015-01-29 21:11:00",False,1,"Patchy rain possible",7173,588,6585,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026996","Bandra,Mumbai","Pondur, Kanchipuram, Tamil Nadu","Tamil Nadu","2015-01-31 01:00:00","2015-01-31 01:52:00",True,3,"Cloudy",6970,778,6192,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011670/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-14 01:35:00","2015-02-14 02:44:00",True,5,"Overcast",6712,682,6030,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011723/082021","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","Pondichery","2015-02-08 00:05:00","2015-02-08 01:00:00",True,4,"Partly cloudy",10155,1540,8615,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011712/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-13 20:12:00","2015-02-13 21:02:00",True,5,"Partly cloudy",6833,328,6505,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011306/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-26 01:15:00","2015-01-26 02:01:00",True,5,"Cloudy",10792,1519,9274,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011456/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-04 21:21:00","2015-02-04 22:46:00",True,2,"Partly cloudy",7558,1140,6417,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011673/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-23 21:18:00","2015-01-23 21:46:00",True,3,"Partly cloudy",7218,1136,6083,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011284/082021","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","Pondichery","2015-02-07 02:21:00","2015-02-07 03:08:00",True,2,"Partly cloudy",7373,482,6891,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026323","Bandra,Mumbai","Onnalvadi, Krishnagiri, Tamil Nadu","Tamil Nadu","2015-01-26 23:49:00","2015-01-27 00:23:00",True,4,"Partly cloudy",7269,489,6780,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026643","Bandra,Mumbai","Onnalvadi, Krishnagiri, Tamil Nadu","Tamil Nadu","2015-01-31 21:41:00","2015-01-31 22:01:00",True,4,"Cloudy",8150,401,7749,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010453/082021","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","Pondichery","2015-01-24 02:39:00","2015-01-24 03:59:00",True,3,"Cloudy",6811,1071,5740,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011649/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-02-07 03:31:00","2015-02-07 04:19:00",True,4,"Partly cloudy",6347,1271,5076,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011515/082021","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","Pondichery","2015-01-31 02:56:00","2015-01-31 03:54:00",False,1,"Mist",7267,521,6747,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011635/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-02-01 04:05:00","2015-02-01 04:50:00",True,2,"Cloudy",10338,1338,9000,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010882/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-22 21:55:00","2015-01-22 22:25:00",True,2,"Partly cloudy",11840,1662,10178,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026830","Vellaripatti, Madurai, Tamil Nadu","Devalapura, Mysore, Karnataka","Karnataka","2015-02-17 01:14:00","2015-02-17 01:59:00",True,5,"Sunny",7700,727,6973,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026514","Bandra,Mumbai","Guruvoyal, Tiruvallur, Tamil Nadu","Tamil Nadu","2015-01-26 20:40:00","2015-01-26 21:26:00",True,3,"Partly cloudy",7786,823,6963,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011601/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-02-07 21:56:00","2015-02-07 22:15:00",True,2,"Partly cloudy",7207,616,6590,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011597/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-02-04 03:07:00","2015-02-04 04:00:00",False,1,"Moderate or heavy rain shower",6751,760,5991,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011604/082021","WABCO INDIA LTD-AMBATTUR,CHENNAI,TAMIL NADU","WABCO INDIA LTD,HOSUR,TAMIL NADU","Tamil Nadu","2015-02-15 19:57:00","2015-02-15 20:49:00",False,1,"Moderate or heavy rain shower",6507,670,5836,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011610/082021","WABCO INDIA LTD-AMBATTUR,CHENNAI,TAMIL NADU","WABCO INDIA LTD,HOSUR,TAMIL NADU","Tamil Nadu","2015-01-25 19:15:00","2015-01-25 19:40:00",False,1,"Moderate or heavy rain shower",9990,1503,8487,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011611/082021","WABCO INDIA LTD-AMBATTUR,CHENNAI,TAMIL NADU","WABCO INDIA LTD,HOSUR,TAMIL NADU","Tamil Nadu","2015-02-14 01:55:00","2015-02-14 02:47:00",False,1,"Mist",6822,321,6501,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011309/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-18 01:57:00","2015-02-18 03:00:00",False,1,"Mist",10628,1493,9134,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026511","Bandra,Mumbai","Guruvoyal, Tiruvallur, Tamil Nadu","Tamil Nadu","2015-02-01 19:27:00","2015-02-01 19:57:00",True,3,"Sunny",7645,1157,6487,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011095/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-14 03:07:00","2015-02-14 04:11:00",True,5,"Partly cloudy",7293,1151,6143,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010798/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-29 00:07:00","2015-01-29 01:00:00",True,5,"Sunny",7343,472,6870,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026495","Bandra,Mumbai","Onnalvadi, Krishnagiri, Tamil Nadu","Tamil Nadu","2015-01-22 01:24:00","2015-01-22 01:57:00",False,1,"Mist",6884,505,6379,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010100/082021","ASHOK LEYLAND PARTS-HOSUR,HOSUR,TAMIL NADU","ASHOK LEYLAND ENNORE,CHENNAI,TAMIL NADU","Tamil Nadu","2015-02-03 03:56:00","2015-02-03 04:44:00",False,1,"Mist",8052,396,7656,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011094/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-07 02:51:00","2015-02-07 04:00:00",True,5,"Sunny",8468,626,7842,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011308/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-14 02:04:00","2015-02-14 03:19:00",True,3,"Sunny",6374,1047,5327,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011520/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-27 02:43:00","2015-01-27 03:33:00",True,3,"Partly cloudy",6036,1273,4763,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026392","Vellaripatti, Madurai, Tamil Nadu","Devalapura, Mysore, Karnataka","Karnataka","2015-01-24 01:36:00","2015-01-24 02:33:00",False,1,"Mist",7078,523,6554,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011084/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-23 21:40:00","2015-01-23 22:44:00",False,1,"Mist",9109,1317,7792,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011539/082021","TVSLSL-PUZHAL-HUB,CHENNAI,TAMIL NADU","TVSLSL-PUZHAL-HUB,CHENNAI,TAMIL NADU","Tamil Nadu","2015-02-12 20:45:00","2015-02-12 21:22:00",True,4,"Sunny",11420,1622,9797,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2025871","Perukkaranai, Kanchipuram, Tamil Nadu","Bandra,Mumbai","Maharashtra","2015-01-29 03:23:00","2015-01-29 04:20:00",True,1,"Mist",7563,747,6816,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010836/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-29 00:04:00","2015-01-29 00:58:00",False,4,"Sunny",7782,803,6979,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011307/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-23 01:13:00","2015-01-23 01:52:00",True,5,"Sunny",7246,841,6404,NULL,NULL,"2025-05-07 15:05:06.38629"
"MVCV0001298/082021","ASHOK LEYLAND ENNORE,CHENNAI,TAMIL NADU","ASHOK LEYLAND PLANT 1- HOSUR,HOSUR,KARNATAKA","Karnataka","2015-01-31 03:15:00","2015-01-31 04:10:00",True,3,"Sunny",6825,742,6083,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011090/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-28 04:01:00","2015-01-28 04:35:00",False,1,"Mist",6087,657,5430,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011091/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-24 03:35:00","2015-01-24 04:41:00",True,1,"Sunny",8761,1478,7283,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026883","Pozhal, Tiruvallur, Tamil Nadu","Onnalvadi, Krishnagiri, Tamil Nadu","Tamil Nadu","2015-01-31 23:27:00","2015-01-31 23:55:00",False,1,"Mist",6281,314,5967,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026512","Bandra,Mumbai","Guruvoyal, Tiruvallur, Tamil Nadu","Tamil Nadu","2015-01-30 03:56:00","2015-01-30 04:21:00",True,3,"Sunny",9399,1473,7926,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026889","Pozhal, Tiruvallur, Tamil Nadu","Mookandapalli, Krishnagiri, Tamil Nadu","Tamil Nadu","2015-02-05 02:24:00","2015-02-05 03:07:00",True,2,"Sunny",6734,1047,5688,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011065/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-31 01:31:00","2015-01-31 02:14:00",True,1,"Sunny",8087,1153,6934,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026570","Pozhal, Tiruvallur, Tamil Nadu","Onnalvadi, Krishnagiri, Tamil Nadu","Tamil Nadu","2015-02-02 23:36:00","2015-02-03 00:48:00",True,1,"Sunny",7866,1127,6739,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2027146","Naickenpalayam, Coimbatore, Tamil Nadu","Onnalvadi, Krishnagiri, Tamil Nadu","Tamil Nadu","2015-02-18 01:54:00","2015-02-18 02:29:00",True,4,"Sunny",7309,462,6847,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010889/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-09 02:50:00","2015-02-09 03:46:00",True,4,"Sunny",7793,493,7300,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026874","Gopanapalli, Krishnagiri, Tamil Nadu","Jagadambigainagar, Tiruvallur, Tamil Nadu","Tamil Nadu","2015-02-09 03:35:00","2015-02-09 04:20:00",True,2,"Sunny",8164,405,7759,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010911/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-26 00:04:00","2015-01-26 00:45:00",True,4,"Sunny",6380,1253,5128,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026817","Bandra,Mumbai","Pondur, Kanchipuram, Tamil Nadu","Tamil Nadu","2015-02-02 01:18:00","2015-02-02 01:56:00",True,4,"Sunny",7189,511,6678,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010800/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-11 02:56:00","2015-02-11 04:06:00",True,3,"Sunny",10839,1326,9513,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026838","Pondur, Kanchipuram, Tamil Nadu","Bandra,Mumbai","Maharashtra","2015-02-08 23:56:00","2015-02-09 00:19:00",True,1,"Sunny",10792,1519,9274,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011295/082021","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","Tamil Nadu","2015-02-04 20:33:00","2015-02-04 21:49:00",True,3,"Sunny",7558,1140,6417,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011266/082021","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","Tamil Nadu","2015-02-08 02:47:00","2015-02-08 03:33:00",True,2,"Sunny",7218,1136,6083,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026739","Jagadambigainagar, Tiruvallur, Tamil Nadu","Bandra,Mumbai","Maharashtra","2015-01-29 21:12:00","2015-01-29 22:02:00",True,2,"Sunny",7373,482,6891,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026621","Bandra,Mumbai","Pondur, Kanchipuram, Tamil Nadu","Tamil Nadu","2015-02-11 19:10:00","2015-02-11 19:26:00",True,3,"Sunny",7269,489,6780,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011334/082021","TRACTORS & FARM EQUIPMENT LIMITED,KANCHIPURAM,TAMIL NADU","TRACTORS & FARMS EQUIPMENTS LIMITED,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-04 19:56:00","2015-02-04 20:35:00",True,2,"Sunny",8150,401,7749,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011335/082021","TRACTORS & FARM EQUIPMENT LIMITED,KANCHIPURAM,TAMIL NADU","TRACTORS & FARMS EQUIPMENTS LIMITED,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-17 03:06:00","2015-02-17 03:55:00",False,1,"Mist",6811,1071,5740,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011325/082021","TRACTORS & FARM EQUIPMENT LIMITED,KANCHIPURAM,TAMIL NADU","TRACTORS & FARMS EQUIPMENTS LIMITED,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-02 20:47:00","2015-02-02 21:27:00",True,2,"Sunny",6347,1271,5076,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011326/082021","TRACTORS & FARM EQUIPMENT LIMITED,KANCHIPURAM,TAMIL NADU","TRACTORS & FARMS EQUIPMENTS LIMITED,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-26 20:53:00","2015-01-26 21:34:00",True,5,"Sunny",7267,521,6747,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010949/082021","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","Pondichery","2015-02-16 02:15:00","2015-02-16 03:03:00",True,2,"Sunny",10338,1338,9000,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010590/082021","TRACTORS & FARM EQUIPMENT LIMITED,KANCHIPURAM,TAMIL NADU","TRACTORS & FARMS EQUIPMENTS LIMITED,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-18 02:51:00","2015-02-18 03:38:00",True,4,"Sunny",11840,1662,10178,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011113/082021","ASHOK LEYLAND ENNORE,CHENNAI,TAMIL NADU","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","Karnataka","2015-01-27 19:25:00","2015-01-27 19:54:00",True,3,"Sunny",7700,727,6973,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011052/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-01-31 20:01:00","2015-01-31 20:32:00",True,4,"Partly cloudy",7786,823,6963,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026513","Jagadambigainagar, Tiruvallur, Tamil Nadu","Bandra,Mumbai","Maharashtra","2015-02-12 18:58:00","2015-02-12 19:33:00",True,4,"Sunny",7207,616,6590,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00010426/082021","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","Tamil Nadu","2015-02-16 00:36:00","2015-02-16 01:04:00",True,5,"Partly cloudy",6751,760,5991,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011262/082021","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","Pondichery","2015-02-01 22:25:00","2015-02-01 23:03:00",False,1,"Mist",6507,670,5836,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011273/082021","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","Tamil Nadu","2015-02-05 19:55:00","2015-02-05 20:29:00",True,5,"Partly cloudy",9990,1503,8487,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011287/082021","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","Tamil Nadu","2015-02-05 22:38:00","2015-02-05 23:06:00",True,2,"Partly cloudy",6822,321,6501,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00008377/082021","ASHOK LEYLAND ENNORE,CHENNAI,TAMIL NADU","ASHOK LEYLAND PLANT 1- HOSUR,HOSUR,KARNATAKA","Karnataka","2015-02-03 21:01:00","2015-02-03 21:27:00",True,2,"Partly cloudy",10628,1493,9134,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026052","Vellaripatti, Madurai, Tamil Nadu","Devalapura, Mysore, Karnataka","Karnataka","2015-01-29 02:52:00","2015-01-29 03:37:00",True,4,"Partly cloudy",7645,1157,6487,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2025996","Vellaripatti, Madurai, Tamil Nadu","Devalapura, Mysore, Karnataka","Karnataka","2015-01-28 02:07:00","2015-01-28 03:12:00",True,2,"Partly cloudy",7293,1151,6143,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026271","Pozhal, Tiruvallur, Tamil Nadu","Onnalvadi, Krishnagiri, Tamil Nadu","Tamil Nadu","2015-02-04 03:10:00","2015-02-04 03:43:00",True,4,"Sunny",7343,472,6870,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011265/082021","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","Pondichery","2015-02-01 04:17:00","2015-02-01 05:15:00",True,3,"Partly cloudy",6884,505,6379,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009193/082021","ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","ASHOK LEYLAND ENNORE,CHENNAI,TAMIL NADU","Tamil Nadu","2015-02-10 21:19:00","2015-02-10 22:12:00",True,4,"Partly cloudy",8052,396,7656,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026815","Bandra,Mumbai","Pondur, Kanchipuram, Tamil Nadu","Tamil Nadu","2015-02-11 03:05:00","2015-02-11 03:37:00",True,2,"Partly cloudy",8468,626,7842,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00009577/082021","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","Pondichery","2015-02-14 02:25:00","2015-02-14 03:24:00",True,5,"Partly cloudy",6374,1047,5327,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026781","Bandra,Mumbai","Devalapura, Mysore, Karnataka","Karnataka","2015-01-31 19:42:00","2015-01-31 20:04:00",True,2,"Partly cloudy",6036,1273,4763,NULL,NULL,"2025-05-07 15:05:06.38629"
"VCV00011197/082021","LUCAS TVS LTD-AMBATTUR,CHENNAI,TAMIL NADU","LUCAS TVS LTD-PONDY,PONDY,PONDICHERRY","Pondichery","2015-01-28 22:01:00","2015-01-28 22:22:00",True,4,"Partly cloudy",7078,523,6554,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026385","Bandra,Mumbai","Guruvoyal, Tiruvallur, Tamil Nadu","Tamil Nadu","2015-02-12 04:41:00","2015-02-12 05:14:00",True,4,"Partly cloudy",9109,1317,7792,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026387","Bandra,Mumbai","Guruvoyal, Tiruvallur, Tamil Nadu","Tamil Nadu","2015-02-13 01:42:00","2015-02-13 02:17:00",True,5,"Partly cloudy",11420,1622,9797,NULL,NULL,"2025-05-07 15:05:06.38629"
"AEIBK2026381","Bandra,Mumbai","Guruvoyal, Tiruvallur, Tamil Nadu","Tamil Nadu","2015-02-18 01:30:00","2015-02-18 02:21:00",False,1,"Patchy rain possible",7563,747,6816,NULL,NULL,"2025-05-07 15:05:06.38629"
